"platform","length"
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",156
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",146
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",154
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",146
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",157
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",147
"Illumina PE150",154
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",154
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",154
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",155
"Illumina PE150",154
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",147
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",146
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",146
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",146
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",145
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",155
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",146
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",146
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",154
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",146
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",154
"Illumina PE150",146
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",145
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",155
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",154
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",146
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",154
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",155
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",147
"Illumina PE150",154
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",147
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",156
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",146
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",146
"Illumina PE150",150
"Illumina PE150",155
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",155
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",146
"Illumina PE150",153
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",145
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",154
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",146
"Illumina PE150",147
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",154
"Illumina PE150",149
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",154
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",147
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",154
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",150
"Illumina PE150",154
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",148
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",152
"Illumina PE150",151
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",146
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",152
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",148
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",153
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",149
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",151
"Illumina PE150",150
"Illumina PE150",149
"Illumina PE150",146
"Illumina PE150",151
"Illumina PE150",151
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",153
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",150
"Illumina PE150",144
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",148
"Illumina PE150",149
"Illumina PE150",154
"Illumina PE150",146
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",149
"Illumina PE150",152
"Illumina PE150",152
"Illumina PE150",154
"Illumina PE150",152
"Illumina PE150",147
"Illumina PE150",146
"Illumina PE150",146
